"Sighting_ID","Observer_ID","Date","Time","Site_Code","Latitude","Longitude","Species_Common","Species_Code","Status","Band_Color","Tag_Flag","Bird_ID","Distance_m","Age_Class","Age_Code","Sex","Sex_Code","Release_Year","Release_Cohort"
"S001442","O09",2025-06-21,"08:31","LC",43.57988,-116.19569,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,28.9,"Hatch-year",1,"M",2,NA,NA
"S001443","O10",2025-06-06,"10:54","SR",43.57311,-116.2038,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,82.2,"Second-year",2,"F",1,NA,NA
"S001444","O09",2025-06-03,"06:15","MR",43.6493,-116.24632,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,111.6,"Hatch-year",1,NA,NA,NA,NA
"S001445","O02",2025-05-11,"05:56","SR",43.56796,-116.21964,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,117.4,"Hatch-year",1,"M",2,NA,NA
"S001446","O11",2025-06-19,"08:16","SR",43.55255,-116.23324,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,41,"Adult",3,"F",1,NA,NA
"S001447","O03",2025-05-25,"08:20","BR",43.62953,-116.2161,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,91.3,"Adult",3,"F",1,NA,NA
"S001448","O05",2025-05-06,"10:43","BR",43.61228,-116.20578,"American Robin","AMRO","Wild Hatch","None",0,NA,75.3,"Hatch-year",1,NA,NA,NA,NA
"S001449","O04",2025-06-26,"06:35","NP",43.69036,-116.15444,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,8.4,"Adult",3,"M",2,NA,NA
"S001450","O10",2025-06-25,"06:27","LC",43.57348,-116.18045,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,86.1,"Adult",3,"F",1,NA,NA
"S001451","O08",2025-05-24,"08:31","BR",43.59831,-116.21747,"Asterfall Reedlark","ARLK","Reintroduced","Green",1,"B19397",70,"Hatch-year",1,"F",1,2025,"H2025_R2025"
"S001452","O12",2025-07-15,"09:11","BR",43.61001,-116.19564,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,106.5,"Adult",3,"F",1,NA,NA
"S001453","O04",2025-05-09,"09:28","BR",43.63153,-116.19303,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,107.5,"Second-year",2,"F",1,NA,NA
"S001454","O07",2025-04-17,"10:25","WC",43.632,-116.18106,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,116.9,"Adult",3,"F",1,NA,NA
"S001455","O01",2025-05-21,"10:14","SR",43.56717,-116.21414,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,33.9,"Adult",3,"M",2,NA,NA
"S001456","O12",2025-06-13,"07:26","MR",43.65331,-116.24846,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,104.8,"Hatch-year",1,NA,NA,NA,NA
"S001457","O12",2025-07-22,"05:59","LC",43.58236,-116.16242,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,78.3,"Adult",3,"F",1,NA,NA
"S001458","O11",2025-07-15,"07:56","MR",43.64977,-116.24264,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,81.7,"Hatch-year",1,"F",1,NA,NA
"S001459","O02",2025-07-03,"07:12","MR",43.65867,-116.2319,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,116,"Adult",3,"M",2,NA,NA
"S001460","O10",2025-05-11,"09:35","MR",43.62915,-116.25187,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,71.7,"Hatch-year",1,"M",2,NA,NA
"S001461","O10",2025-04-09,"08:20","BR",43.62006,-116.20606,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,22.1,"Adult",3,"F",1,NA,NA
"S001462","O06",2025-06-10,"06:18","SR",43.55203,-116.2107,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,85.3,"Second-year",2,"M",2,NA,NA
"S001463","O12",2025-07-06,"07:58","BR",43.61352,-116.21139,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,59.9,"Hatch-year",1,"M",2,NA,NA
"S001464","O11",2025-06-21,"07:17","WC",43.62008,-116.18842,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,100.3,"Unknown",99,"M",2,NA,NA
"S001465","O01",2025-05-25,"10:51","SR",43.56519,-116.21831,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,54.8,"Second-year",2,"F",1,NA,NA
"S001466","O07",2025-05-13,"07:27","MR",43.65352,-116.23892,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,94.8,"Hatch-year",1,NA,NA,NA,NA
"S001467","O07",2025-07-01,"06:10","LC",43.58319,-116.18373,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,49.9,"Second-year",2,"F",1,NA,NA
"S001468","O03",2025-05-11,"09:24","BR",43.60907,-116.20547,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,NA,"Unknown",99,"M",2,NA,NA
"S001469","O10",2025-04-28,"06:49","SR",43.56612,-116.22514,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,NA,"Unknown",99,"F",1,NA,NA
"S001470","O10",2025-05-05,"05:22","LC",43.57202,-116.16566,"American Robin","AMRO","Wild Hatch","None",0,NA,77.3,"Adult",3,"M",2,NA,NA
"S001471","O01",2025-05-15,"08:26","WC",43.60822,-116.17853,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,40.6,"Adult",3,NA,NA,NA,NA
"S001472","O09",2025-04-27,"10:03","WC",43.60475,-116.1863,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,71.7,"Hatch-year",1,"M",2,NA,NA
"S001473","O11",2025-07-06,"09:37","LC",43.58813,-116.16917,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,13.1,"Second-year",2,"F",1,NA,NA
"S001474","O07",2025-06-30,"06:50","MR",43.64547,-116.25036,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,21.3,"Second-year",2,"F",1,NA,NA
"S001475","O02",2025-06-09,"06:32","WC",43.6207,-116.18912,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,10.6,"Adult",3,"F",1,NA,NA
"S001476","O09",2025-06-27,"08:14","LC",43.57865,-116.18347,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,51.3,"Hatch-year",1,"M",2,NA,NA
"S001477","O02",2025-07-18,"10:14","SR",43.55765,-116.21731,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,90.8,"Second-year",2,"M",2,NA,NA
"S001478","O07",2025-07-13,"07:29","BR",43.6262,-116.20193,"Asterfall Reedlark","ARLK","Reintroduced","Silver",1,"B20490",88.2,"Adult",3,"F",1,2024,"H2023_R2024"
"S001479","O01",2025-06-12,"08:23","LC",43.56751,-116.19643,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,101.1,"Adult",3,NA,NA,NA,NA
"S001480","O06",2025-07-11,"09:35","NP",43.66514,-116.15533,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,29.5,"Unknown",99,"M",2,NA,NA
"S001481","O12",2025-06-25,"10:34","WC",43.62376,-116.18332,"Red-winged Blackbird","RWBL","Reintroduced","Blue",1,"B83962",49.7,"Second-year",2,"F",1,2025,"H2024_R2025"
"S001482","O10",2025-04-12,"05:41","WC",43.61046,-116.18998,"American Robin","AMRO","Wild Hatch","None",0,NA,85.8,"Adult",3,NA,NA,NA,NA
"S001483","O03",2025-04-02,"09:02","WC",43.61249,-116.19133,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,104.6,"Adult",3,"M",2,NA,NA
"S001484","O02",2025-06-26,"10:35","WC",43.63086,-116.17404,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,46.5,"Adult",3,"F",1,NA,NA
"S001485","O11",2025-06-04,"05:57","WC",43.60411,-116.19185,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,66.5,"Unknown",99,NA,NA,NA,NA
"S001486","O01",2025-04-01,"08:34","LC",43.56564,-116.18358,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,54.6,"Hatch-year",1,NA,NA,NA,NA
"S001487","O08",2025-05-05,"10:08","BR",43.61285,-116.21234,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,104.3,"Second-year",2,"F",1,NA,NA
"S001488","O06",2025-06-20,"07:46","BR",43.62097,-116.20896,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,44.5,"Unknown",99,"F",1,NA,NA
"S001489","O01",2025-04-20,"05:02","MR",43.6259,-116.23751,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,77.2,"Hatch-year",1,"F",1,NA,NA
"S001490","O10",2025-05-25,"07:55","NP",43.66998,-116.16577,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,47.3,"Adult",3,"F",1,NA,NA
"S001491","O04",2025-07-27,"09:49","LC",43.57623,-116.18172,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,33.4,"Hatch-year",1,"F",1,NA,NA
"S001492","O10",2025-05-27,"09:32","SR",43.54384,-116.21454,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,18.9,"Adult",3,"M",2,NA,NA
"S001493","O05",2025-07-10,"10:17","SR",43.55866,-116.21115,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,51.6,"Hatch-year",1,"F",1,NA,NA
"S001494","O03",2025-05-17,"10:39","LC",43.57738,-116.17247,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,53.8,"Adult",3,"F",1,NA,NA
"S001495","O12",2025-04-27,"09:54","MR",43.63183,-116.23778,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,110.4,"Adult",3,"M",2,NA,NA
"S001496","O12",2025-07-21,"05:14","SR",43.55861,-116.22428,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,107.1,"Adult",3,"F",1,NA,NA
"S001497","O08",2025-07-16,"05:18","MR",43.61868,-116.23594,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,73.9,"Adult",3,"F",1,NA,NA
"S001498","O10",2025-06-24,"09:51","MR",43.64088,-116.23577,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,93.9,"Adult",3,"M",2,NA,NA
"S001499","O11",2025-06-28,"08:07","MR",43.64058,-116.22869,"Asterfall Reedlark","ARLK","Reintroduced","Blue",1,"B73645",36.9,"Second-year",2,"M",2,2025,"H2024_R2025"
"S001500","O04",2025-04-30,"05:26","MR",43.64504,-116.24086,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,30.8,"Hatch-year",1,"F",1,NA,NA
"S001501","O06",2025-04-06,"05:44","MR",43.6209,-116.23652,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,29.2,"Adult",3,"M",2,NA,NA
"S001502","O11",2025-07-05,"05:22","SR",43.54901,-116.21731,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,44.4,"Unknown",99,"M",2,NA,NA
"S001503","O01",2025-06-20,"10:52","MR",43.63927,-116.24082,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,96,"Second-year",2,"F",1,NA,NA
"S001504","O12",2025-06-05,"09:43","NP",43.65882,-116.16771,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,46.6,"Hatch-year",1,"F",1,NA,NA
"S001505","O11",2025-06-26,"05:30","WC",43.62391,-116.18504,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,83.6,"Second-year",2,"M",2,NA,NA
"S001506","O03",2025-04-18,"07:42","MR",43.63325,-116.23565,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,36.4,"Adult",3,NA,NA,NA,NA
"S001507","O10",2025-07-16,"06:10","LC",43.60109,-116.18135,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,NA,"Adult",3,"M",2,NA,NA
"S001508","O06",2025-07-23,"07:56","NP",43.65838,-116.16275,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,93.1,"Adult",3,"F",1,NA,NA
"S001509","O06",2025-07-22,"07:47","WC",43.61513,-116.19102,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,10.1,"Second-year",2,"F",1,NA,NA
"S001510","O04",2025-07-08,"05:20","MR",43.6293,-116.23718,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,76,"Second-year",2,"M",2,NA,NA
"S001511","O10",2025-06-02,"06:49","SR",43.55976,-116.20971,"American Robin","AMRO","Wild Hatch","None",0,NA,72.5,"Hatch-year",1,NA,NA,NA,NA
"S001512","O07",2025-06-25,"06:58","LC",43.57011,-116.19378,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,117.4,"Hatch-year",1,"F",1,NA,NA
"S001513","O12",2025-04-14,"09:56","LC",43.57893,-116.17513,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,81.7,"Adult",3,"M",2,NA,NA
"S001514","O02",2025-06-20,"08:37","BR",43.60475,-116.21702,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,117.8,"Second-year",2,"F",1,NA,NA
"S001515","O07",2025-07-03,"09:27","BR",43.6076,-116.21587,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,25.2,"Unknown",99,"F",1,NA,NA
"S001516","O12",2025-07-29,"07:41","NP",43.67402,-116.18225,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,81.9,"Adult",3,"F",1,NA,NA
"S001517","O05",2025-07-16,"05:15","MR",43.64382,-116.24037,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,40.8,"Hatch-year",1,"F",1,NA,NA
"S001518","O01",2025-05-04,"06:41","BR",43.61518,-116.20424,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,112.5,"Hatch-year",1,"M",2,NA,NA
"S001519","O08",2025-05-29,"08:17","NP",43.64529,-116.18013,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,82.3,"Hatch-year",1,NA,NA,NA,NA
"S001520","O04",2025-07-29,"06:33","MR",43.62208,-116.25314,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,80.5,"Adult",3,"F",1,NA,NA
"S001521","O04",2025-07-28,"05:56","WC",43.62179,-116.19867,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,65,"Second-year",2,"F",1,NA,NA
"S001522","O09",2025-06-04,"07:18","WC",43.63163,-116.20278,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,78.6,"Adult",3,"F",1,NA,NA
"S001523","O07",2025-04-18,"05:59","NP",43.64356,-116.1413,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,91.9,"Adult",3,"F",1,NA,NA
"S001524","O09",2025-06-14,"06:01","NP",43.65938,-116.16507,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,73.3,"Hatch-year",1,"M",2,NA,NA
"S001525","O03",2025-06-29,"10:28","MR",43.64652,-116.24889,"American Robin","AMRO","Wild Hatch","None",0,NA,87.4,"Hatch-year",1,"F",1,NA,NA
"S001526","O01",2025-05-16,"08:05","MR",43.64072,-116.24391,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,63.1,"Adult",3,"M",2,NA,NA
"S001527","O10",2025-07-08,"06:58","MR",43.64015,-116.23905,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,69.4,"Hatch-year",1,"M",2,NA,NA
"S001528","O06",2025-04-13,"05:47","WC",43.62188,-116.20621,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,92.1,"Hatch-year",1,"F",1,NA,NA
"S001529","O01",2025-07-25,"08:49","WC",43.61874,-116.17983,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,100.3,"Second-year",2,NA,NA,NA,NA
"S001530","O01",2025-07-25,"10:23","WC",43.62539,-116.1872,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,98.1,"Adult",3,"F",1,NA,NA
"S001531","O06",2025-04-21,"08:40","LC",43.56265,-116.20139,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,20,"Adult",3,"M",2,NA,NA
"S001532","O10",2025-06-17,"09:18","WC",43.626,-116.18458,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,69.4,"Hatch-year",1,NA,NA,NA,NA
"S001533","O04",2025-04-22,"08:36","BR",43.60426,-116.19694,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,72.8,"Hatch-year",1,NA,NA,NA,NA
"S001534","O09",2025-05-25,"08:20","SR",43.55995,-116.23458,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,39.3,"Adult",3,NA,NA,NA,NA
"S001535","O03",2025-05-05,"08:58","BR",43.61414,-116.22244,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,62.6,"Hatch-year",1,"M",2,NA,NA
"S001536","O05",2025-04-09,"09:20","MR",43.6335,-116.23702,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,40.4,"Adult",3,NA,NA,NA,NA
"S001537","O07",2025-06-17,"06:40","BR",43.60157,-116.21542,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,43.4,"Second-year",2,"M",2,NA,NA
"S001538","O05",2025-07-19,"09:52","WC",43.62782,-116.17705,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,87.5,"Adult",3,"F",1,NA,NA
"S001539","O01",2025-06-21,"05:02","BR",43.60427,-116.21399,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,117.2,"Hatch-year",1,"M",2,NA,NA
"S001540","O09",2025-07-01,"07:46","WC",43.61665,-116.20044,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,11.8,"Hatch-year",1,NA,NA,NA,NA
"S001541","O07",2025-05-18,"05:29","NP",43.65952,-116.16814,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,89.4,"Unknown",99,"F",1,NA,NA
"S001542","O06",2025-05-23,"10:39","NP",43.6703,-116.16509,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,8,"Unknown",99,"F",1,NA,NA
"S001543","O10",2025-06-18,"05:04","NP",43.65147,-116.15454,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,67.2,"Hatch-year",1,"M",2,NA,NA
"S001544","O06",2025-06-01,"07:17","LC",43.58011,-116.18748,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,106.7,"Adult",3,"F",1,NA,NA
"S001545","O10",2025-05-03,"07:39","LC",43.58172,-116.17918,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,77.1,"Adult",3,"F",1,NA,NA
"S001546","O11",2025-04-28,"09:57","LC",43.58334,-116.17798,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,14.7,"Adult",3,"F",1,NA,NA
"S001547","O06",2025-07-28,"06:29","SR",43.54874,-116.21872,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,111.6,"Hatch-year",1,"M",2,NA,NA
"S001548","O01",2025-04-19,"09:23","WC",43.60778,-116.1852,"American Robin","AMRO","Wild Hatch","None",0,NA,32.8,"Hatch-year",1,"F",1,NA,NA
"S001549","O05",2025-04-26,"06:38","BR",43.60856,-116.21548,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,88.5,"Second-year",2,"M",2,NA,NA
"S001550","O02",2025-07-27,"07:43","NP",43.66549,-116.15481,"Red-winged Blackbird","RWBL","Reintroduced","Green",1,"B23891",73.7,"Hatch-year",1,"M",2,2025,"H2025_R2025"
"S001551","O12",2025-07-24,"07:41","SR",43.54869,-116.22536,"American Robin","AMRO","Wild Hatch","None",0,NA,90.9,"Hatch-year",1,NA,NA,NA,NA
"S001552","O06",2025-04-15,"09:35","NP",43.6619,-116.16282,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,14.2,"Hatch-year",1,"F",1,NA,NA
"S001553","O04",2025-06-30,"08:38","LC",43.57704,-116.18825,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,7.5,"Second-year",2,"M",2,NA,NA
"S001554","O11",2025-07-16,"09:21","LC",43.58086,-116.19334,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,80.1,"Adult",3,"M",2,NA,NA
"S001555","O02",2025-06-14,"06:31","BR",43.60362,-116.20711,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,8.2,"Second-year",2,"F",1,NA,NA
"S001556","O01",2025-04-01,"06:06","MR",43.65458,-116.2554,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,117.6,"Second-year",2,NA,NA,NA,NA
"S001557","O09",2025-06-14,"10:44","NP",43.64655,-116.14713,"American Robin","AMRO","Wild Hatch","None",0,NA,7.7,"Hatch-year",1,"F",1,NA,NA
"S001558","O05",2025-06-18,"05:43","NP",43.64813,-116.15975,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,42.7,"Adult",3,"F",1,NA,NA
"S001559","O11",2025-04-15,"08:07","BR",43.61181,-116.2189,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,47.2,"Adult",3,"M",2,NA,NA
"S001560","O12",2025-07-10,"06:58","BR",43.6181,-116.21755,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,104.3,"Hatch-year",1,"F",1,NA,NA
"S001561","O02",2025-04-21,"07:05","SR",43.56122,-116.21955,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,100.2,"Second-year",2,"F",1,NA,NA
"S001562","O12",2025-05-08,"07:00","MR",43.63354,-116.21295,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,114.2,"Adult",3,"M",2,NA,NA
"S001563","O02",2025-04-22,"05:25","BR",43.61699,-116.21477,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,21.9,"Second-year",2,"F",1,NA,NA
"S001564","O07",2025-04-27,"05:46","NP",43.66103,-116.16148,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,11.8,"Adult",3,"M",2,NA,NA
"S001565","O07",2025-04-05,"05:27","SR",43.54579,-116.23082,"Asterfall Reedlark","ARLK","Reintroduced","Silver",1,"B93679",10.1,"Adult",3,"M",2,2024,"H2023_R2024"
"S001566","O04",2025-05-21,"09:35","MR",43.64534,-116.25799,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,16.8,"Second-year",2,"F",1,NA,NA
"S001567","O09",2025-06-01,"05:43","SR",43.5427,-116.21075,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,63.2,"Adult",3,"F",1,NA,NA
"S001568","O04",2025-04-28,"07:22","MR",43.63933,-116.24837,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,100.4,"Second-year",2,"F",1,NA,NA
"S001569","O11",2025-05-20,"09:28","WC",43.60861,-116.19669,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,57.2,"Hatch-year",1,"F",1,NA,NA
"S001570","O10",2025-05-17,"09:14","WC",43.61929,-116.1925,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,98.2,"Hatch-year",1,NA,NA,NA,NA
"S001571","O10",2025-04-30,"05:44","SR",43.54856,-116.22012,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,117.2,"Adult",3,"F",1,NA,NA
"S001572","O10",2025-07-29,"10:55","BR",43.61885,-116.20869,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,43.9,"Unknown",99,"M",2,NA,NA
"S001573","O12",2025-05-15,"08:20","NP",43.64984,-116.16567,"American Robin","AMRO","Wild Hatch","None",0,NA,23.7,"Second-year",2,"M",2,NA,NA
"S001574","O02",2025-06-23,"08:12","NP",43.64417,-116.16463,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,91.4,"Adult",3,"M",2,NA,NA
"S001575","O01",2025-06-15,"05:48","WC",43.62773,-116.19599,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,81.8,"Second-year",2,"M",2,NA,NA
"S001576","O02",2025-04-11,"10:00","MR",43.64027,-116.24373,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,93.1,"Adult",3,"F",1,NA,NA
"S001577","O02",2025-06-24,"06:59","NP",43.67464,-116.16508,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,110,"Unknown",99,"M",2,NA,NA
"S001578","O03",2025-04-03,"10:09","LC",43.58195,-116.18546,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,51.8,"Hatch-year",1,NA,NA,NA,NA
"S001579","O11",2025-05-31,"10:04","LC",43.58751,-116.18316,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,39.9,"Unknown",99,"F",1,NA,NA
"S001580","O05",2025-07-17,"10:50","BR",43.60087,-116.21267,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,103.5,"Second-year",2,"F",1,NA,NA
"S001581","O05",2025-04-16,"08:28","NP",43.65335,-116.15964,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,31.5,"Hatch-year",1,NA,NA,NA,NA
"S001582","O11",2025-05-28,"06:41","WC",43.62756,-116.17738,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,111.2,"Second-year",2,"M",2,NA,NA
"S001583","O08",2025-06-23,"07:14","NP",43.67062,-116.16123,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,60.5,"Second-year",2,"F",1,NA,NA
"S001584","O01",2025-04-06,"10:40","NP",43.6618,-116.15062,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,NA,"Adult",3,"F",1,NA,NA
"S001585","O07",2025-04-29,"05:04","NP",43.65917,-116.17072,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,55.6,"Second-year",2,"M",2,NA,NA
"S001586","O07",2025-06-03,"09:32","LC",43.57789,-116.18597,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,87.9,"Second-year",2,"M",2,NA,NA
"S001587","O04",2025-07-25,"05:21","NP",43.65247,-116.15644,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,29.6,"Adult",3,NA,NA,NA,NA
"S001588","O02",2025-05-15,"10:41","BR",43.61228,-116.214,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,51.5,"Second-year",2,"F",1,NA,NA
"S001589","O02",2025-06-11,"09:38","LC",43.56538,-116.17019,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,115.4,"Adult",3,"M",2,NA,NA
"S001590","O06",2025-04-23,"05:06","MR",43.63732,-116.23785,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,60.4,"Adult",3,"F",1,NA,NA
"S001591","O08",2025-07-18,"08:40","SR",43.55248,-116.22457,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,99.6,"Hatch-year",1,"F",1,NA,NA
"S001592","O04",2025-07-17,"09:38","LC",43.58318,-116.17594,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,84.5,"Hatch-year",1,NA,NA,NA,NA
"S001593","O05",2025-04-08,"05:43","BR",43.6117,-116.22632,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,34.1,"Adult",3,"F",1,NA,NA
"S001594","O11",2025-06-19,"08:16","MR",43.63205,-116.25832,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,73.4,"Adult",3,"M",2,NA,NA
"S001595","O12",2025-06-09,"08:18","WC",43.62509,-116.18124,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,50.8,"Second-year",2,"M",2,NA,NA
"S001596","O01",2025-06-28,"08:42","NP",43.65233,-116.16094,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,32.8,"Hatch-year",1,"M",2,NA,NA
"S001597","O05",2025-07-20,"08:37","MR",43.62266,-116.24813,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,113.7,"Hatch-year",1,"F",1,NA,NA
